Hash,TTP List,YARA List,API List,First Time Submission,Number of Nodes,Number of Edges,Type of C2
880642df987a4970dfe06352ec4dc1f3f84729ff5c4279330fe3072eaba69ad1,[],['Windows_Trojan_CobaltStrike_1787eef5'],"['RegisterServiceCtrlHandlerA', 'SetServiceStatus', 'StartServiceCtrlDispatcherA', 'CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateProcessA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'ExitProcess', 'FreeLibrary', 'GetCurrentProcess', 'GetLastError', 'GetModuleHandleA', 'GetModuleHandleW', 'GetProcAddress', 'GetStartupInfoA', 'GetThreadContext', 'GetTickCount', 'InitializeCriticalSection', 'IsDBCSLeadByteEx', 'LeaveCriticalSection', 'LoadLibraryA', 'MultiByteToWideChar', 'ReadFile', 'ResumeThread', 'SetThreadContext', 'SetUnhandledExceptionFilter', 'Sleep', 'TlsGetValue', 'VirtualAllocEx', 'VirtualProtect', 'VirtualProtectEx', 'VirtualQuery', 'WideCharToMultiByte', 'WriteFile', 'WriteProcessMemory', '__getmainargs', '__p__acmdln', '__set_app_type', '_amsg_exit', '_cexit', '_errno', '_initterm', '_onexit', '_snprintf', 'abort', 'atoi', 'calloc', 'exit', 'fprintf', 'fputc', 'free', 'fwrite', 'localeconv', 'malloc', 'memcpy', 'setlocale', 'signal', 'strchr', 'strerror', 'strlen', 'strncmp', 'vfprintf', 'wcslen']",2023-03-02,0,0,CobaltStrike
89f1f50ec8f35ccbb64ccf6181f6a662fe402c6d9537f04562d204e178801dbf,"['T1027', 'T1497.001']",[],"['CloseHandle', 'CompareStringW', 'CreateFileW', 'DeleteCriticalSection', 'EnterCriticalSection', 'ExitProcess', 'FindClose', 'FindFirstFileExW', 'FindNextFileW', 'FlushFileBuffers', 'FreeEnvironmentStringsW', 'FreeLibrary', 'GetACP', 'GetCPInfo', 'GetCommandLineA', 'GetCommandLineW', 'GetConsoleMode', 'GetConsoleOutputCP', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetEnvironmentStringsW', 'GetFileType', 'GetLastError', 'GetModuleFileNameW', 'GetModuleHandleExW', 'GetModuleHandleW', 'GetOEMCP', 'GetProcAddress', 'GetProcessHeap', 'GetStartupInfoW', 'GetStdHandle', 'GetStringTypeW', 'GetSystemTimeAsFileTime', 'HeapAlloc', 'HeapFree', 'HeapReAlloc', 'HeapSize', 'InitializeCriticalSectionAndSpinCount', 'InitializeSListHead', 'IsDebuggerPresent', 'IsProcessorFeaturePresent', 'IsValidCodePage', 'LCMapStringW', 'LeaveCriticalSection', 'LoadLibraryExW', 'MultiByteToWideChar', 'QueryPerformanceCounter', 'RaiseException', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlUnwindEx', 'RtlVirtualUnwind', 'SetEnvironmentVariableW', 'SetFilePointerEx', 'SetLastError', 'SetStdHandle', 'SetUnhandledExceptionFilter', 'TerminateProcess', 'TlsAlloc', 'TlsFree', 'TlsGetValue', 'TlsSetValue', 'UnhandledExceptionFilter', 'WaitForSingleObject', 'WideCharToMultiByte', 'WriteConsoleW', 'WriteFile']",2023-02-06,3281,4049,CobaltStrike
8d56b5f591c764a68961429c984a47df324196f587540720dfb45f188f4757a7,[],"['HKTL_Imphashes_Aug22_1', 'CobaltStrike_Resources_Artifact32_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a', 'Windows_Trojan_CobaltStrike_1787eef5']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'FreeLibrary', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryA', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__dllonexit', '__getmainargs', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-02-28,0,0,CobaltStrike
8f52aa67008be8347376d64934b9ad7019cf40bc56098e7d4a63b96318ded8a3,"['T1010', 'T1057', 'T1518']",[],"['Process32First', 'HeapCreate', 'CreateMutexA', 'CreateToolhelp32Snapshot', 'Sleep', 'OpenMutexA', 'Process32Next', 'HeapAlloc', 'WriteConsoleW', 'CreateFileW', 'HeapSize', 'GetProcessHeap', 'EnterCriticalSection', 'LeaveCriticalSection', 'InitializeCriticalSectionEx', 'DeleteCriticalSection', 'EncodePointer', 'DecodePointer', 'MultiByteToWideChar', 'WideCharToMultiByte', 'LCMapStringEx', 'GetStringTypeW', 'GetCPInfo', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'GetCurrentProcess', 'TerminateProcess', 'IsProcessorFeaturePresent', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetSystemTimeAsFileTime', 'InitializeSListHead', 'IsDebuggerPresent', 'GetStartupInfoW', 'GetModuleHandleW', 'RtlUnwindEx', 'RtlPcToFileHeader', 'RaiseException', 'GetLastError', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'FreeLibrary', 'GetProcAddress', 'LoadLibraryExW', 'ExitProcess', 'GetModuleHandleExW', 'GetStdHandle', 'WriteFile', 'GetModuleFileNameW', 'GetCommandLineA', 'GetCommandLineW', 'HeapFree', 'CompareStringW', 'LCMapStringW', 'GetLocaleInfoW', 'IsValidLocale', 'GetUserDefaultLCID', 'EnumSystemLocalesW', 'GetFileType', 'CloseHandle', 'FlushFileBuffers', 'GetConsoleOutputCP', 'GetConsoleMode', 'ReadFile', 'GetFileSizeEx', 'SetFilePointerEx', 'ReadConsoleW', 'HeapReAlloc', 'FindClose', 'FindFirstFileExW', 'FindNextFileW', 'IsValidCodePage', 'GetACP', 'GetOEMCP', 'GetEnvironmentStringsW', 'FreeEnvironmentStringsW', 'SetEnvironmentVariableW', 'SetStdHandle', 'RtlUnwind', 'GetProcessWindowStation', 'EnumDesktopsA']",2023-01-06,0,0,CobaltStrike
90474155b212711890e4f99cdaeab013cbfdb6936a61c75c8a5c90cbbe813c2f,[],[],"['Sleep', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'CloseHandle', 'VirtualProtect', 'FreeLibrary', 'GetCurrentProcess', 'IsWow64Process', 'HeapCreate', 'HeapAlloc', 'HeapReAlloc', 'HeapFree', 'GetCurrentProcessId', 'GetCurrentThreadId', 'OpenThread', 'SuspendThread', 'ResumeThread', 'GetThreadContext', 'SetThreadContext', 'FlushInstructionCache', 'GetModuleHandleW', 'CreateToolhelp32Snapshot', 'Thread32First', 'Thread32Next', 'VirtualAlloc', 'VirtualFree', 'VirtualQuery', 'WriteConsoleW', 'QueryPerformanceCounter', 'GetSystemTimeAsFileTime', 'InitializeSListHead', 'IsDebuggerPresent', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'GetStartupInfoW', 'IsProcessorFeaturePresent', 'TerminateProcess', 'RtlUnwind', 'SetLastError', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'InitializeCriticalSectionAndSpinCount', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'LoadLibraryExW', 'RaiseException', 'GetStdHandle', 'WriteFile', 'GetModuleFileNameW', 'ExitProcess', 'GetModuleHandleExW', 'GetCommandLineA', 'GetCommandLineW', 'FindClose', 'FindFirstFileExW', 'FindNextFileW', 'IsValidCodePage', 'GetACP', 'GetOEMCP', 'GetCPInfo', 'MultiByteToWideChar', 'WideCharToMultiByte', 'GetEnvironmentStringsW', 'FreeEnvironmentStringsW', 'SetEnvironmentVariableW', 'SetStdHandle', 'GetFileType', 'GetStringTypeW', 'CompareStringW', 'LCMapStringW', 'GetProcessHeap', 'HeapSize', 'FlushFileBuffers', 'GetConsoleOutputCP', 'GetConsoleMode', 'SetFilePointerEx', 'CreateFileW', 'DecodePointer']",2022-11-25,4544,5360,CobaltStrike
93c6a7c0a60d7e4b19f3cf94fd8c28382cdc3aaaf008d494680041522c754ad8,[],"['Cobaltbaltstrike_Beacon_XORed_x86', 'CobaltStrike_Resources_Xor_Bin_v2_x_to_v4_x']",['_CorExeMain'],2023-04-20,7,3,CobaltStrike
94e304a427d20421b64540b967adf16268876531a86fbe61d075f32a1d517cf9,[],['Windows_Trojan_CobaltStrike_7f8da98a'],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-05-05,0,0,CobaltStrike
98c2fd1c9b0b0f55d9054394c0395405dd88d44f2509cede386789783e31492a,[],"['HKTL_Imphashes_Aug22_1', 'CobaltStrike_Resources_Artifact64_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__dllonexit', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-03-02,0,0,CobaltStrike
992b75d149e5c99ee400526fbeae6c3a3e9fa79da2c09e5d4246c40ace1f6044,[],['Windows_Trojan_CobaltStrike_7f8da98a'],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-04-17,0,0,CobaltStrike
9b0a96da447a36e72d1d89ca4b1aec82ff0df3d9ffa9c712b8613f790f340aec,[],[],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-04-17,0,0,CobaltStrike
9c9e8841d706406bc23d05589f77eec6f8df6d5e4076bc6a762fdb423bfe8c24,[],"['SUSP_PS1_FromBase64String_Content_Indicator', 'CobaltStrike_Resources_Command_Ps1_v2_5_to_v3_7_and_Resources_Compress_Ps1_v3_8_to_v4_x']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-05-09,0,0,CobaltStrike
9e12e324fba899ac7631f808b9d58296a45219d82afc665cc61770567b96c695,[],[],['_CorExeMain'],2023-05-14,175,87,CobaltStrike
9e68ac920bae102ccf1829ae8b8c212cc3046dd82114966c74e740df68b76fcd,"['T1112', 'T1027']",[],"['HeapFree', 'HeapReAlloc', 'VirtualProtect', 'VirtualAlloc', 'GetSystemInfo', 'VirtualQuery', 'FlsSetValue', 'GetCommandLineA', 'GetProcessHeap', 'RaiseException', 'RtlPcToFileHeader', 'ExitProcess', 'HeapSize', 'FlsGetValue', 'FlsFree', 'FlsAlloc', 'TerminateProcess', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'IsDebuggerPresent', 'RtlVirtualUnwind', 'RtlCaptureContext', 'GetStdHandle', 'HeapSetInformation', 'HeapCreate', 'HeapDestroy', 'Sleep', 'SetHandleCount', 'HeapAlloc', 'GetStartupInfoA', 'FreeEnvironmentStringsA', 'GetEnvironmentStrings', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'QueryPerformanceCounter', 'GetSystemTimeAsFileTime', 'GetACP', 'GetStringTypeA', 'GetStringTypeW', 'GetTimeZoneInformation', 'GetConsoleCP', 'GetConsoleMode', 'LCMapStringA', 'LCMapStringW', 'SetStdHandle', 'WriteConsoleA', 'GetConsoleOutputCP', 'WriteConsoleW', 'SetEnvironmentVariableA', 'RtlUnwindEx', 'RtlLookupFunctionEntry', 'GetTickCount', 'GetFileTime', 'GetFileAttributesA', 'FileTimeToLocalFileTime', 'CreateFileA', 'GetFullPathNameA', 'GetVolumeInformationA', 'FindFirstFileA', 'FindClose', 'DuplicateHandle', 'GetFileSize', 'SetEndOfFile', 'UnlockFile', 'LockFile', 'FlushFileBuffers', 'SetFilePointer', 'WriteFile', 'ReadFile', 'FileTimeToSystemTime', 'GetThreadLocale', 'GetOEMCP', 'GetCPInfo', 'GlobalFlags', 'TlsFree', 'DeleteCriticalSection', 'LocalReAlloc', 'TlsSetValue', 'GlobalHandle', 'GlobalReAlloc', 'TlsAlloc', 'InitializeCriticalSection', 'EnterCriticalSection', 'TlsGetValue', 'LeaveCriticalSection', 'LocalAlloc', 'WritePrivateProfileStringA', 'GetCurrentProcessId', 'CloseHandle', 'ConvertDefaultLocale', 'EnumResourceLanguagesA', 'GetModuleFileNameA', 'GetLocaleInfoA', 'lstrcmpA', 'FreeResource', 'GetCurrentThreadId', 'GlobalGetAtomNameA', 'GlobalAddAtomA', 'GlobalFindAtomA', 'GlobalDeleteAtom', 'LoadLibraryA', 'lstrcmpW', 'GetVersionExA', 'FreeLibrary', 'GetModuleHandleA', 'GetProcAddress', 'SetLastError', 'GlobalFree', 'GlobalAlloc', 'GlobalLock', 'GlobalUnlock', 'FormatMessageA', 'LocalFree', 'MulDiv', 'FindResourceA', 'LoadResource', 'LockResource', 'SizeofResource', 'GetCurrentProcess', 'GetCurrentThread', 'QueueUserAPC', 'lstrlenA', 'CompareStringW', 'CompareStringA', 'GetVersion', 'GetLastError', 'WideCharToMultiByte', 'GetFileType', 'MultiByteToWideChar', 'GetNextDlgGroupItem', 'MessageBeep', 'RegisterClipboardFormatA', 'PostThreadMessageA', 'UnregisterClassA', 'LoadCursorA', 'GetSysColorBrush', 'DestroyMenu', 'SetWindowContextHelpId', 'MapDialogRect', 'GetDesktopWindow', 'CreateDialogIndirectParamA', 'GetNextDlgTabItem', 'EndDialog', 'GetWindowThreadProcessId', 'SetCursor', 'GetMessageA', 'TranslateMessage', 'GetActiveWindow', 'GetCursorPos', 'ValidateRect', 'PostQuitMessage', 'ShowWindow', 'MoveWindow', 'SetWindowTextA', 'IsDialogMessageA', 'SetMenuItemBitmaps', 'GetMenuCheckMarkDimensions', 'ModifyMenuA', 'EnableMenuItem', 'CheckMenuItem', 'SendDlgItemMessageA', 'WinHelpA', 'IsChild', 'GetCapture', 'SetWindowsHookExA', 'CallNextHookEx', 'InvalidateRgn', 'GetClassNameA', 'GetClassLongPtrA', 'GetFocus', 'IsWindow', 'SetFocus', 'GetWindowTextLengthA', 'GetWindowTextA', 'GetForegroundWindow', 'GetLastActivePopup', 'SetActiveWindow', 'DispatchMessageA', 'GetDlgItem', 'DestroyWindow', 'GetWindowLongPtrA', 'SetWindowLongPtrA', 'GetMessageTime', 'GetMessagePos', 'PeekMessageA', 'MapWindowPoints', 'GetKeyState', 'SetForegroundWindow', 'UpdateWindow', 'GetMenu', 'PostMessageA', 'CreateWindowExA', 'GetClassInfoExA', 'GetClassInfoA', 'RegisterClassA', 'AdjustWindowRectEx', 'EqualRect', 'PtInRect', 'GetDlgCtrlID', 'DefWindowProcA', 'LoadBitmapA', 'GetClientRect', 'InvalidateRect', 'EnableWindow', 'CopyRect', 'SendMessageA', 'CallWindowProcA', 'SetWindowLongA', 'SetWindowPos', 'IntersectRect', 'SystemParametersInfoA', 'GetWindowPlacement', 'GetSysColor', 'EndPaint', 'BeginPaint', 'GetWindowDC', 'ClientToScreen', 'GrayStringA', 'DrawTextExA', 'SetRect', 'IsRectEmpty', 'CopyAcceleratorTableA', 'CharNextA', 'DrawTextA', 'TabbedTextOutA', 'ReleaseCapture', 'GetClassLongA', 'SetCapture', 'IsWindowEnabled', 'CharUpperA', 'MessageBoxW', 'MessageBoxA', 'OffsetRect', 'DrawIcon', 'AppendMenuA', 'GetSystemMenu', 'IsIconic', 'GetWindowRect', 'GetDC', 'ReleaseDC', 'LoadIconA', 'GetSystemMetrics', 'GetParent', 'ScreenToClient', 'SetPropA', 'GetPropA', 'RemovePropA', 'GetWindow', 'GetWindowLongA', 'IsWindowVisible', 'GetTopWindow', 'GetSubMenu', 'GetMenuItemCount', 'GetMenuItemID', 'GetMenuState', 'UnhookWindowsHookEx', 'RegisterWindowMessageA', 'ExtSelectClipRgn', 'DeleteDC', 'CreateBitmap', 'GetStockObject', 'CreateRectRgnIndirect', 'GetMapMode', 'GetBkColor', 'GetTextColor', 'GetRgnBox', 'RectVisible', 'PtVisible', 'ScaleWindowExtEx', 'SetWindowExtEx', 'ScaleViewportExtEx', 'SetViewportExtEx', 'OffsetViewportOrgEx', 'SetViewportOrgEx', 'Escape', 'ExtTextOutA', 'GetObjectA', 'GetWindowExtEx', 'GetViewportExtEx', 'DeleteObject', 'GetClipBox', 'SetMapMode', 'SetTextColor', 'SetBkMode', 'SetBkColor', 'RestoreDC', 'SaveDC', 'GetDeviceCaps', 'StretchBlt', 'BitBlt', 'CreateCompatibleBitmap', 'SelectObject', 'CreateCompatibleDC', 'TextOutA', 'TransparentBlt', 'AlphaBlend', 'GetFileTitleA', 'DocumentPropertiesA', 'OpenPrinterA', 'ClosePrinter', 'RegQueryValueA', 'RegSetValueExA', 'RegCreateKeyExA', 'RegCloseKey', 'RegEnumKeyA', 'RegDeleteKeyA', 'RegOpenKeyExA', 'RegQueryValueExA', 'RegOpenKeyA', '_TrackMouseEvent', 'Ordinal_17', 'PathFindFileNameA', 'PathStripToRootA', 'PathFindExtensionA', 'PathIsUNCA', 'Ordinal_8', 'OleInitialize', 'CoFreeUnusedLibraries', 'OleUninitialize', 'CreateILockBytesOnHGlobal', 'StgCreateDocfileOnILockBytes', 'StgOpenStorageOnILockBytes', 'CoGetClassObject', 'CLSIDFromString', 'CoRevokeClassObject', 'CoTaskMemAlloc', 'CoTaskMemFree', 'OleIsCurrentClipboard', 'OleFlushClipboard', 'CoRegisterMessageFilter', 'CLSIDFromProgID', 'Ordinal_9', 'Ordinal_12', 'Ordinal_8', 'Ordinal_4', 'Ordinal_7', 'Ordinal_6', 'Ordinal_150', 'Ordinal_10', 'Ordinal_16', 'Ordinal_185', 'Ordinal_184', 'Ordinal_420', 'Ordinal_2', 'LresultFromObject', 'CreateStdAccessibleObject']",2023-02-09,0,0,CobaltStrike
